0,0
1,0
2,-1.0
3,0
0,0
1,0
2,-1.0
3,0
0,0
1,0
2,-1.0
3,0
0,0
1,0
2,-1.0
3,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
1,0
1,0
1,0
1,0
1,0
0,0
0,0
1,0
1,0
2,-50.0
2,-50.0
2,-50.0
2,-50.0
2,-50.0
2,-50.0
2,-50.0
2,-50.0
3,-50.0
3,-50.0
3,-50.0
3,-50.0
3,-50.0
3,-50.0
3,-50.0
3,-50.0
4,-50.0
4,-50.0
4,-50.0
4,-50.0
4,-50.0
4,-50.0
4,-50.0
4,-50.0
5,-50.0
5,-50.0
5,-50.0
5,-50.0
5,-50.0
5,-50.0
5,-50.0
5,-50.0
6,-50.0
6,-50.0
6,-50.0
6,-50.0
6,-50.0
6,-50.0
6,-50.0
6,-50.0
7,-50.0
7,-50.0
7,-50.0
7,-50.0
7,-50.0
7,-50.0
7,-50.0
7,-50.0
8,-50.0
8,-50.0
8,-50.0
8,-50.0
8,-50.0
8,-50.0
8,-50.0
8,-50.0
9,-50.0
9,-50.0
9,-50.0
9,-50.0
9,-50.0
9,-50.0
9,-50.0
9,-50.0
10,-50.0
10,-50.0
10,-50.0
10,-50.0
10,-50.0
10,-50.0
10,-50.0
10,-50.0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,-50.0
2,-50.0
2,-50.0
2,-50.0
2,-50.0
2,-50.0
2,-50.0
2,-50.0
3,-50.0
3,-50.0
3,-50.0
3,-50.0
3,-50.0
3,-50.0
3,-50.0
3,-50.0
4,-50.0
4,-50.0
4,-50.0
4,-50.0
4,-50.0
4,-50.0
4,-50.0
4,-50.0
5,-50.0
5,-50.0
5,-50.0
5,-50.0
5,-50.0
5,-50.0
5,-50.0
5,-50.0
6,-50.0
6,-50.0
6,-50.0
6,-50.0
6,-50.0
6,-50.0
6,-50.0
6,-50.0
7,-50.0
7,-50.0
7,-50.0
7,-50.0
7,-50.0
7,-50.0
7,-50.0
7,-50.0
8,-50.0
8,-50.0
8,-50.0
8,-50.0
8,-50.0
8,-50.0
8,-50.0
8,-50.0
9,-50.0
9,-50.0
9,-50.0
9,-50.0
9,-50.0
9,-50.0
9,-50.0
9,-50.0
10,-50.0
10,-50.0
10,-50.0
10,-50.0
10,-50.0
10,-50.0
10,-50.0
10,-50.0
11,-50.0
11,-50.0
11,-50.0
11,-50.0
11,-50.0
11,-50.0
11,-50.0
11,-50.0
12,-50.0
12,-50.0
12,-50.0
12,-50.0
12,-50.0
12,-50.0
12,-50.0
12,-50.0
13,-50.0
13,-50.0
13,-50.0
13,-50.0
13,-50.0
13,-50.0
13,-50.0
13,-50.0
14,-50.0
14,-50.0
14,-50.0
14,-50.0
14,-50.0
14,-50.0
14,-50.0
14,-50.0
15,-50.0
15,-50.0
15,-49.0
15,-50.0
15,-50.0
15,-49.0
15,-49.0
15,-50.0
16,-50.0
16,-50.0
16,-50.0
16,-50.0
16,-49.0
16,-50.0
16,-49.0
16,-50.0
17,-50.0
17,-50.0
17,-50.0
17,-50.0
17,-49.0
17,-50.0
17,-50.0
17,-50.0
18,-49.0
18,-50.0
18,-50.0
18,-50.0
18,-50.0
18,-50.0
18,-50.0
18,-50.0
19,-50.0
19,-50.0
19,-50.0
19,-50.0
19,-50.0
19,-49.0
19,-50.0
19,-50.0
20,-50.0
20,-50.0
20,-49.0
20,-50.0
20,-50.0
20,-50.0
20,-49.0
20,-50.0
11,-50.0
11,-50.0
11,-50.0
11,-50.0
11,-50.0
11,-50.0
11,-50.0
11,-50.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
13,0.0
13,0.0
13,0.0
13,0.0
13,0.0
13,0.0
13,0.0
13,0.0
14,0.0
14,0.0
14,0.0
14,0.0
14,0.0
14,0.0
14,0.0
14,0.0
15,0.0
15,0.0
15,0.0
15,0.0
15,0.0
15,0.0
15,0.0
15,0.0
16,0.0
16,0.0
16,0.0
16,0.0
16,0.0
16,0.0
16,0.0
16,0.0
17,0.0
17,0.0
17,0.0
17,0.0
17,0.0
17,0.0
17,0.0
17,0.0
18,0.0
18,0.0
18,0.0
